Date,ID,URL,Content,User,Reply Count,Retweet Count,Language,Source,Like Count
2023-02-18 19:04:21+00:00,1627021216354807809,https://twitter.com/iambivays/status/1627021216354807809,"Missed your presence!! Feeling lonely!! 🖤

................#Lonely................",iambivays,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:04:17+00:00,1627021201918021632,https://twitter.com/Shiv_Fan19/status/1627021201918021632,@rehnedo_tum Nhi garden area me tha na ek chota sa kaanch ka baithne ka uski baat kr raha,Shiv_Fan19,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:04:11+00:00,1627021174650855426,https://twitter.com/smartinfologiks/status/1627021174650855426,"Let's celebrate the birth of the great warrior king, #ShivajiMaharaj, who stood for justice, freedom, and unity. Happy Shiv Jayanti
For top-notch #softwaredevelopment Services
https://t.co/YI8AkJNlku
+91 7400064691
sales01@smartinfologiks.com
#Shivjayanti2023 #Smartinfologiks #AI https://t.co/gC8K5ZPeSx",smartinfologiks,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:04:07+00:00,1627021158368575490,https://twitter.com/aniketk13268442/status/1627021158368575490,"@ShivThakare9 Shiv aapke side mei pehle nimrit thi,sreejita ko apne khudke taraf kheecha toh nimrit piche reh gyi,so ye thoda nimrit jaise emotional ladki ko bura feel hone vala moment tha but aapne acchese handle kiya👍realy kisi dusre ki vajah se nimrit ko apne se dur na kro🙏",aniketk13268442,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:04:04+00:00,1627021144607031297,https://twitter.com/_DontTextYourEx/status/1627021144607031297,@babubisleriiiii 😭😭😭😭😭??????,_DontTextYourEx,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-18 19:04:02+00:00,1627021139687120896,https://twitter.com/ErShivLalitSin1/status/1627021139687120896,@rssinghpatelbjp विनम्र श्रद्धांजलि।,ErShivLalitSin1,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:04:02+00:00,1627021138135236609,https://twitter.com/Soni04728662/status/1627021138135236609,@Sud20_ @aesthet08765133 Plz tag shiv official team n his friends who r on Twitter,Soni04728662,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-18 19:04:00+00:00,1627021130082156549,https://twitter.com/anjalik020/status/1627021130082156549,"Shuv is very funny 😂
Reporter: abdu kaha hai
Shiv: abdu gaya andar uski girlfriend usko aane nai de rhi bahar
MC ko Buba ke pas jana hai 🤣😂

https://t.co/9LcqGa9Htc

#ShiBdu #ShivThakare #AbduRozik #ShivKiSena #ShivSquad https://t.co/nndjsRiXCR",anjalik020,0,30,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",53
2023-02-18 19:04:00+00:00,1627021128974622720,https://twitter.com/Bharathan2020/status/1627021128974622720,"Headline on the Shiv Sena's official newspaper ""Saamna"" said - ""Ukkhad diya"", after Kangana Ranaut's office was illegally demolished.

Now please tag Sanjay Raut and Priyanka Chaturvedi on Twitter with this news clipping, and say -  'उखाड दिया' https://t.co/CKtxLR0Zl8",Bharathan2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-18 19:03:57+00:00,1627021116446511109,https://twitter.com/S_JAIN98/status/1627021116446511109,@Nirmala_shiv 😀,S_JAIN98,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:03:52+00:00,1627021096863272960,https://twitter.com/__KattarHindu__/status/1627021096863272960,@richa_093 That is not Shiv. At least choose pictures properly before posting,__KattarHindu__,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-18 19:03:52+00:00,1627021096112492544,https://twitter.com/alavista425/status/1627021096112492544,@waglenikhil Aur shiv sena n BJP jeeti toh tu gadhe ka Susu peena.,alavista425,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:03:42+00:00,1627021053456424961,https://twitter.com/Vini__007/status/1627021053456424961,@DeepakG07675292 @_Shiv_Bhakt 😂,Vini__007,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-18 19:03:30+00:00,1627021003296579588,https://twitter.com/anand2020v/status/1627021003296579588,"@PlatinumJab My Namaskarams to you from the innermost depth of my hearts. Om Namah Shivaya. 

Happy Shiv Ratri Aviji 🙏🏼",anand2020v,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-18 19:03:30+00:00,1627021001728065537,https://twitter.com/Vnl44501375/status/1627021001728065537,"@sona735380171 @warzaib77133147 Aisa kuch na hone wala wo Shiv hai Shiv wo parkega shiv smart hai .. ek baar usko samaj aaye ye shivraat ka pr khel deklo wo hone nahi dega 
Bb ke kitne pkans chopat kiye shiv ne 
Sabar rako dekho shiv jee jaan lagayega apne aapko aage lejane keliye ❤️❤️❤️",Vnl44501375,1,0,hi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-18 19:03:17+00:00,1627020947600580608,https://twitter.com/ananthprabhu4/status/1627020947600580608,Good.They are drivimg nails on their coffins one by one. Like Uddhav did to Shiv Sena,ananthprabhu4,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-18 19:03:01+00:00,1627020883364818949,https://twitter.com/Its_SS_/status/1627020883364818949,"@its_rw8 @rehnedo_tum Also as a shiv fan we all did our best - votes kiye raat din,contest m part lia, trends kiye, fake narrative walo ko ans die tab ye shippers where? aur ab shiv ke har posts,iv's,videos har jagah shivr!t krne ajate h n they fight wid us",Its_SS_,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-18 19:02:58+00:00,1627020871138414598,https://twitter.com/Karishm00408013/status/1627020871138414598,@ReginaP57877341 Sumbul ko kitni chinta h nimrit ki shiv ko chilla rhi h tum late ho wo tumhara hi wait kr rhi thi #nimsum vibes h baheno ki cutie h,Karishm00408013,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-18 19:02:56+00:00,1627020861533470720,https://twitter.com/keetsach29/status/1627020861533470720,"sab dhundla dhundla lage tujhpe hi focus hai  yehi haal abdu ka aapne bro shiv ko dekhkar 😍😌
#ShiBdu #ShivThakare #AbduRozik https://t.co/vSyZebwdia",keetsach29,0,8,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18
2023-02-18 19:02:50+00:00,1627020834425679872,https://twitter.com/TheHansIndiaWeb/status/1627020834425679872,Shiv Jayanti to be organised in Agra Fort #ChhatrapatiShivajiMaharaj #AgraFort https://t.co/utdWAC1O1T,TheHansIndiaWeb,0,0,en,"<a href=""https://hocalwire.com"" rel=""nofollow"">Hocalwire Social Share</a>",0
